stop_lat,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type,stop_code
38.523165,,-90.318985,9415,NEAR SIDE UNION RD @ GREENPARK NB,UNION RD @ GREENPARK NB,0,9415
38.52615,,-90.316049,9417,NEAR SIDE UNION RD @ UNION TERRACE NB,UNION RD @ UNION TERRACE NB,0,9417
38.527798,,-90.314563,9418,NEAR SIDE UNION RD @ GREEN PARK NB,UNION RD @ GREEN PARK NB,0,9418
38.531719,,-90.310686,9419,NEAR SIDE UNION RD @ REAVIS BARRACKS NB,UNION RD @ REAVIS BARRACKS NB,0,9419
38.741219,,-90.3646,10634,,LAMBERT MAIN TRML METROLINK STATION,0,10634
38.73617,,-90.356027,10633,,LAMBERT EAST TRML METROLINK STATION,0,10633
38.719956,,-90.315211,10632,,NORTH HANLEY METROLINK STATION,0,10632
38.712851,,-90.306125,10631,,UMSL NORTH METROLINK STATION,0,10631
38.705257,,-90.305145,10630,,UMSL SOUTH METROLINK STATION,0,10630
38.646932,,-90.222102,14139,FAR SIDE CASS AVE @ WEBSTER EB,CASS AVE @ WEBSTER EB,0,14139
38.524809,,-89.977334,11948,NEAR SIDE LEBANON AVE @ BRISTOW ST WB,LEBANON AVE @ BRISTOW ST WB,0,11948
38.523335,,-89.978931,11949,FAR SIDE LEBANON AVE @ ELMWOOD DR WB,LEBANON AVE @ ELMWOOD DR WB,0,11949
38.525634,,-89.976275,11947,NEAR SIDE LEBANON AVE @ HECKER ST WB,LEBANON AVE @ HECKER ST WB,0,11947
38.527356,,-89.973947,11944,NEAR SIDE LEBANON AVE @ LUCINDA AVE WB,LEBANON AVE @ LUCINDA AVE WB,0,11944
38.526761,,-89.974727,11945,FAR SIDE LEBANON AVE @ ARTHUR ST WB,LEBANON AVE @ ARTHUR ST WB,0,11945
38.528934,,-89.971585,11942,NEAR SIDE LEBANON AVE @ FOREST HILL DR WB,LEBANON AVE @ FOREST HILL DR WB,0,11942
38.527844,,-89.973284,11943,FAR SIDE LEBANON AVE @ KOERNER ST WB,LEBANON AVE @ KOERNER ST WB,0,11943
38.531425,,-89.967608,11940,FAR SIDE LEBANON AVE @ DEWEY ST WB,LEBANON AVE @ DEWEY ST WB,0,11940
38.529475,,-89.970701,11941,MID-BLOCK LEBANON AVE @ WADE SQ WB,LEBANON AVE @ WADE SQ WB,0,11941
38.49775,,-89.969094,11080,NEAR SIDE WABASH AVE @ FREEBURG AVE SB,WABASH AVE @ FREEBURG AVE SB,0,11080
38.650768,,-90.56108,10093,FAR SIDE CLARKSON RD @ CHESTERFIELD CTR E SB,CLARKSON RD @ CHESTERFIELD CTR E SB,0,10093
38.650849,,-90.560279,10092,NEAR SIDE CLARKSON RD @ S OUTER FORTY DR NB,CLARKSON RD @ S OUTER FORTY DR NB,0,10092
38.640761,,-90.568184,10091,FAR SIDE CLARKSON RD @ BAXTER RD NB,CLARKSON RD @ BAXTER RD NB,0,10091
38.638771,,-90.569857,10090,NEAR SIDE CLARKSON RD @ LEIMAN RD NB,CLARKSON RD @ LEIMAN RD NB,0,10090
38.633022,,-90.574616,10097,FAR SIDE CLARKSON RD @ WALDON POND LN SB,CLARKSON RD @ WALDON POND LN SB,0,10097
38.636129,,-90.57208,10096,FAR SIDE CLARKSON RD @ FOREST MEADOWS DR SB,CLARKSON RD @ FOREST MEADOWS DR SB,0,10096
38.640476,,-90.568815,10095,FAR SIDE CLARKSON RD @ BAXTER RD SB,CLARKSON RD @ BAXTER RD SB,0,10095
38.643555,,-90.566557,10094,FAR SIDE CLARKSON RD @ LEA OAK DR SB,CLARKSON RD @ LEA OAK DR SB,0,10094
38.624327,,-90.580889,10099,FAR SIDE CLARKSON RD @ COUNTRY RIDGE DR SB,CLARKSON RD @ COUNTRY RIDGE DR SB,0,10099
38.628842,,-90.579254,10098,FAR SIDE CLARKSON RD @ CLARKSON WILSON CTR SB,CLARKSON RD @ CLARKSON WILSON CTR SB,0,10098
38.6171,,-90.141597,12949,NEAR SIDE ML KING DRIVE @ RIDGE AVE WB,ML KING DRIVE @ RIDGE AVE WB,0,12949
38.588876,,-90.24852,8682,NEAR SIDE CHIPPEWA ST @ SPRING WB,CHIPPEWA ST @ SPRING WB,0,8682
38.650024,,-90.311383,15660,FAR SIDE THROOP DR @ SNOW WAY EB,THROOP DR @ SNOW WAY EB,0,15660
38.716139,,-90.360045,7078,FAR SIDE ST CHARLES ROCK RD @ WOODSON WB,ST CHARLES ROCK RD @ WOODSON WB,0,7078
38.717623,,-90.362817,7079,FAR SIDE ST CHARLES ROCK RD @ DIX WB,ST CHARLES ROCK RD @ DIX WB,0,7079
38.711988,,-90.352445,7074,MID-BLOCK ST CHARLES ROCK RD @ EMINENCE WB,ST CHARLES ROCK RD @ EMINENCE WB,0,7074
38.714092,,-90.35631,7076,FAR SIDE ST CHARLES ROCK RD @ BOSWELL WB,ST CHARLES ROCK RD @ BOSWELL WB,0,7076
38.715138,,-90.358177,7077,FAR SIDE ST CHARLES ROCK RD @ GORDON WB,ST CHARLES ROCK RD @ GORDON WB,0,7077
38.708103,,-90.345246,7070,NEAR SIDE ST CHARLES ROCK RD @ MCKIBBON WB,ST CHARLES ROCK RD @ MCKIBBON WB,0,7070
38.708979,,-90.346847,7071,MID-BLOCK ST CHARLES ROCK RD @ 8707 ROCK ROAD WB,ST CHARLES ROCK RD @ 8707 ROCK ROAD WB,0,7071
38.710852,,-90.350323,7073,FAR SIDE ST CHARLES ROCK RD @ BROWN WB,ST CHARLES ROCK RD @ BROWN WB,0,7073
38.547759,,-89.844879,14394,NEAR SIDE EAST DR @ PRYOR DR WB,EAST DR @ PRYOR DR WB,0,14394
38.548049,,-89.845872,14393,NEAR SIDE PRYOR DR @ EAST DR SB,PRYOR DR @ EAST DR SB,0,14393
38.623263,,-90.104762,12491,NEAR SIDE BUNKUM RD @ N 43RD ST EB,BUNKUM RD @ N 43RD ST EB,0,12491
38.623333,,-90.107069,12490,FAR SIDE BUNKUM RD @ N 41ST ST EB,BUNKUM RD @ N 41ST ST EB,0,12490
38.503179,,-89.994302,15445,NEAR SIDE STATE ST @ S BELT W SB,STATE ST @ S BELT W SB,0,15445
38.505061,,-89.989752,15444,MID-BLOCK W CLEVELAND AVE @ 313 W CLEVELAND WB,W CLEVELAND AVE @ 313 W CLEVELAND WB,0,15444
38.535125,,-89.960726,15911,FAR SIDE OLD COLLINSVILLE RD @ CENTRAL PLAZA EB,OLD COLLINSVILLE RD @ CENTRAL PLAZA EB,0,15911
38.508868,,-89.986763,15442,NEAR SIDE W MONROE ST @ S 2ND ST WB,W MONROE ST @ S 2ND ST WB,0,15442
38.519561,,-89.934983,15913,FAR SIDE CARLYLE AVE @ COLLEGE PLAZA DR WB,CARLYLE AVE @ COLLEGE PLAZA DR WB,0,15913
38.615055,,-90.240016,1815,NEAR SIDE SHAW BLVD @ S GRAND EB,SHAW BLVD @ S GRAND EB,0,1815
38.623806,,-90.092829,12499,NEAR SIDE KINGSHIGHWAY @ ADELAIDE AVE NB,KINGSHIGHWAY @ ADELAIDE AVE NB,0,12499
38.62301,,-90.09492,12498,FAR SIDE BUNKUM RD @ N 52ND ST EB,BUNKUM RD @ N 52ND ST EB,0,12498
38.561206,,-90.191831,15919,FAR SIDE MISSISSIPPI AVE @ FUTURA PLZ NB,MISSISSIPPI AVE @ FUTURA PLZ NB,0,15919
38.41256,,-90.16704,15918,FAR SIDE IL ROUTE 3 @ EE RD NB,IL ROUTE 3 @ EE RD NB,0,15918
38.518359,,-89.793126,15449,FAR SIDE IL ROUTE 4 @ AIRWORLD CTR WAY SB,IL ROUTE 4 @ AIRWORLD CTR WAY SB,0,15449
38.707653,,-90.410121,6979,NEAR SIDE DORSETT RD @ LINDBERGH EB,DORSETT RD @ LINDBERGH EB,0,6979
38.551217,,-90.253758,6476,NEAR SIDE BROADWAY @ BLOW SB,BROADWAY @ BLOW SB,0,6476
38.78981,,-90.3349,6099,FAR SIDE GRAHAM ROAD @ WESTCOTT NB,GRAHAM ROAD @ WESTCOTT NB,0,6099
38.592744,,-89.960837,12069,NEAR SIDE W HWY 50 @ MARI DR WB,W HWY 50 @ MARI DR WB,0,12069
38.68182,,-90.28289,8389,NEAR SIDE KIENLEN AVE @ IDADALE NB,KIENLEN AVE @ IDADALE NB,0,8389
38.679139,,-90.28489,8387,FAR SIDE KIENLEN AVE @ WABADA NB,KIENLEN AVE @ WABADA NB,0,8387
38.677535,,-90.286031,8386,FAR SIDE KIENLEN AVE @ COTE BRILLANTE NB,KIENLEN AVE @ COTE BRILLANTE NB,0,8386
38.676209,,-90.286863,8385,NEAR SIDE DR ML KING DR @ KIENLEN WB,DR ML KING DR @ KIENLEN WB,0,8385
38.672224,,-90.283196,8383,NEAR SIDE HAMILTON AVE @ WELLS NB,HAMILTON AVE @ WELLS NB,0,8383
38.669932,,-90.284938,8381,FAR SIDE HAMILTON AVE @ MINERVA NB,HAMILTON AVE @ MINERVA NB,0,8381
38.668543,,-90.285862,8380,FAR SIDE HAMILTON AVE @ PAGE NB,HAMILTON AVE @ PAGE NB,0,8380
38.592411,,-89.925537,12060,NEAR SIDE W STATE ST @ COUNTRYSIDE LN WB,W STATE ST @ COUNTRYSIDE LN WB,0,12060
38.589648,,-90.255969,8686,FAR SIDE CHIPPEWA ST @ GRAVOIS WB,CHIPPEWA ST @ GRAVOIS WB,0,8686
38.554112,,-90.250515,6474,NEAR SIDE BROADWAY @ HAVEN SB,BROADWAY @ HAVEN SB,0,6474
38.70007,,-90.36251,4389,FAR SIDE WOODSON RD @ LACKLAND RD SB,WOODSON RD @ LACKLAND RD SB,0,4389
38.701336,,-90.362167,4388,FAR SIDE WOODSON RD @ MARLOWE SB,WOODSON RD @ MARLOWE SB,0,4388
38.703369,,-90.361827,4387,MID-BLOCK WOODSON RD @ 2509 WOODSON SB,WOODSON RD @ 2509 WOODSON SB,0,4387
38.706492,,-90.361312,4384,FAR SIDE WOODSON RD @ ARGYLE AVE SB,WOODSON RD @ ARGYLE AVE SB,0,4384
38.78569,,-90.33489,6097,FAR SIDE GRAHAM RD @ ST VIRGIL NB,GRAHAM RD @ ST VIRGIL NB,0,6097
38.78312,,-90.33487,6096,FAR SIDE GRAHAM RD @ WT ANTHONY NB,GRAHAM RD @ WT ANTHONY NB,0,6096
38.598922,,-90.21712,4033,NEAR SIDE LEMP AVE @ PESTALOZZI ST NB,LEMP AVE @ PESTALOZZI ST NB,0,4033
38.598757,,-90.214802,4035,FAR SIDE 13TH ST @ PESTALOZZI ST NB,13TH ST @ PESTALOZZI ST NB,0,4035
38.600146,,-90.213488,4036,NEAR SIDE 12TH ST @ LYNCH ST NB,12TH ST @ LYNCH ST NB,0,4036
38.603843,,-90.211306,4039,NEAR SIDE 12TH ST @ BARTON ST NB,12TH ST @ BARTON ST NB,0,4039
38.602355,,-90.211973,4038,FAR SIDE 12TH ST @ SIDNEY ST NB,12TH ST @ SIDNEY ST NB,0,4038
38.519999,,-89.987996,11371,NEAR SIDE W F ST @ N 3RD ST WB,W F ST @ N 3RD ST WB,0,11371
38.519976,,-89.986688,11370,NEAR SIDE W F ST @ N 2ND ST WB,W F ST @ N 2ND ST WB,0,11370
38.519895,,-89.990996,11373,FAR SIDE W F ST @ N 5TH ST EB,W F ST @ N 5TH ST EB,0,11373
38.520032,,-89.989536,11372,NEAR SIDE W F ST @ PLEASANT HILL DR WB,W F ST @ PLEASANT HILL DR WB,0,11372
38.561455,,-89.884229,15369,FAR SIDE MAPLE ST @ BOBBIE DR WB,MAPLE ST @ BOBBIE DR WB,0,15369
38.517018,,-89.945213,11156,NEAR SIDE WEST BLVD @ LINDBERGH CIR NB,WEST BLVD @ LINDBERGH CIR NB,0,11156
38.694726,,-90.403161,2459,FAR SIDE PAGE AVE @ RUCKERT AVE WB,PAGE AVE @ RUCKERT AVE WB,0,2459
38.691957,,-90.393064,2455,MID-BLOCK PAGE AVE @ ASHBY RD WB,PAGE AVE @ ASHBY RD WB,0,2455
38.691544,,-90.389246,2454,NEAR SIDE PAGE AVE @ MORVEN AVE WB,PAGE AVE @ MORVEN AVE WB,0,2454
38.692917,,-90.400351,2457,FAR SIDE PAGE AVE @ GALT INDUSTRIAL BLVD WB,PAGE AVE @ GALT INDUSTRIAL BLVD WB,0,2457
38.692362,,-90.397183,2456,FAR SIDE PAGE AVE @ WARSON RD WB,PAGE AVE @ WARSON RD WB,0,2456
38.689684,,-90.378286,2451,MID-BLOCK PAGE AVE @ 9901 PAGE AVE WB,PAGE AVE @ 9901 PAGE AVE WB,0,2451
38.688808,,-90.375223,2450,FAR SIDE PAGE AVE @ DIELMAN RD WB,PAGE AVE @ DIELMAN RD WB,0,2450
38.691005,,-90.384303,2453,NEAR SIDE PAGE AVE @ DYER AVE WB,PAGE AVE @ DYER AVE WB,0,2453
38.690565,,-90.380706,2452,FAR SIDE PAGE AVE @ SIMS AVE WB,PAGE AVE @ SIMS AVE WB,0,2452
38.624843,,-90.20219,7853,FAR SIDE SPRUCE ST @ 14TH ST EB,SPRUCE ST @ 14TH ST EB,0,7853
38.495382,,-90.381396,7857,FAR SIDE TESSON FERRY RD @ BUTLER HILL NB,TESSON FERRY RD @ BUTLER HILL NB,0,7857
38.626162,,-90.201681,7854,FAR SIDE 14TH ST @ CLARK NB,14TH ST @ CLARK NB,0,7854
38.627598,,-90.201351,7855,MID-BLOCK 14TH ST @ MARKET SB,14TH ST @ MARKET SB,0,7855
38.646306,,-90.204538,6369,NEAR SIDE 20TH ST @ MADISON SB,20TH ST @ MADISON SB,0,6369
38.520026,,-90.006394,12139,NEAR SIDE W MAIN ST @ S 20TH ST SB,W MAIN ST @ S 20TH ST SB,0,12139
38.531467,,-90.014171,12132,NEAR SIDE W MAIN ST @ LINCOLN CIR SB,W MAIN ST @ LINCOLN CIR SB,0,12132
38.529737,,-90.013094,12133,NEAR SIDE W MAIN ST @ S 31ST ST SB,W MAIN ST @ S 31ST ST SB,0,12133
38.533733,,-90.01638,12130,NEAR SIDE W MAIN ST @ N 36TH ST SB,W MAIN ST @ N 36TH ST SB,0,12130
38.53264,,-90.015298,12131,FAR SIDE W MAIN ST @ S 35TH ST SB,W MAIN ST @ S 35TH ST SB,0,12131
38.526346,,-90.011806,12136,FAR SIDE W MAIN ST @ N 28TH ST SB,W MAIN ST @ N 28TH ST SB,0,12136
38.522804,,-90.009374,12137,MID-BLOCK W MAIN ST @ 2300 W MAIN ST SB,W MAIN ST @ 2300 W MAIN ST SB,0,12137
38.528329,,-90.012292,12134,NEAR SIDE W MAIN ST @ S 30TH ST SB,W MAIN ST @ S 30TH ST SB,0,12134
38.52715,,-90.011975,12135,NEAR SIDE W MAIN ST @ N 29TH ST SB,W MAIN ST @ N 29TH ST SB,0,12135
38.742894,,-90.252169,10152,FAR SIDE HALLS FERRY RD @ LUCAS-HUNT RD NB,HALLS FERRY RD @ LUCAS-HUNT RD NB,0,10152
38.756555,,-90.200948,10401,FAR SIDE SHEPLEY DR @ BALMORAL DR EB,SHEPLEY DR @ BALMORAL DR EB,0,10401
38.739357,,-90.250658,10150,FAR SIDE HALLS FERRY RD @ DORWOOD DR NB,HALLS FERRY RD @ DORWOOD DR NB,0,10150
38.754078,,-90.194604,10403,NEAR SIDE SHEPLEY DR @ SPRING GARDEN DR EB,SHEPLEY DR @ SPRING GARDEN DR EB,0,10403
38.603855,,-90.252027,9331,NEAR SIDE ARSENAL ST @ ROGER PLACE WB,ARSENAL ST @ ROGER PLACE WB,0,9331
38.75491,,-90.255837,10157,FAR SIDE HALLS FERRY RD @ S CAPITOL DR NB,HALLS FERRY RD @ S CAPITOL DR NB,0,10157
38.6044,,-90.257635,9333,NEAR SIDE ARSENAL ST @ BENT WB,ARSENAL ST @ BENT WB,0,9333
38.749616,,-90.254204,10155,FAR SIDE HALLS FERRY RD @ CHAMBERS RD NB,HALLS FERRY RD @ CHAMBERS RD NB,0,10155
38.750932,,-90.204186,10409,FAR SIDE NORTHGATE DR @ CAMERON RD SB,NORTHGATE DR @ CAMERON RD SB,0,10409
38.759123,,-90.257183,10158,NEAR SIDE HALLS FERRY RD @ HUDSON RD NB,HALLS FERRY RD @ HUDSON RD NB,0,10158
38.760668,,-90.257666,10159,NEAR SIDE HALLS FERRY RD @ IBIS CT NB,HALLS FERRY RD @ IBIS CT NB,0,10159
38.675032,,-90.207527,9628,NEAR SIDE PRAIRIE AVE @ VON PHUL NB,PRAIRIE AVE @ VON PHUL NB,0,9628
38.58437,,-90.042027,14899,NEAR SIDE LEBANON RD @ DUTCH HOLLOW RD EB,LEBANON RD @ DUTCH HOLLOW RD EB,0,14899
38.742114,,-90.254785,14898,FAR SIDE LUCAS-HUNT RD @ NEMNICH RD WB,LUCAS-HUNT RD @ NEMNICH RD WB,0,14898
38.356316,,-90.153303,14897,FAR SIDE N MARKET ST @ IL ROUTE 3 SB,N MARKET ST @ IL ROUTE 3 SB,0,14897
38.356413,,-90.153083,14895,NEAR SIDE N MARKET ST @ IL ROUTE 3 NB,N MARKET ST @ IL ROUTE 3 NB,0,14895
38.615273,,-90.139885,14894,NEAR SIDE N 18TH ST @ ML KING DR NB,N 18TH ST @ ML KING DR NB,0,14894
38.614749,,-90.140606,14893,NEAR SIDE N 18TH ST @ CLEVELAND AVE NB,N 18TH ST @ CLEVELAND AVE NB,0,14893
38.620261,,-90.156313,14892,NEAR SIDE S 10TH ST @ E BROADWAY NB,S 10TH ST @ E BROADWAY NB,0,14892
38.619603,,-90.157186,14891,NEAR SIDE S 10TH ST @ WALNUT AVE NB,S 10TH ST @ WALNUT AVE NB,0,14891
38.617771,,-90.15964,14890,NEAR SIDE S 10TH ST @ CONVERSE AVE NB,S 10TH ST @ CONVERSE AVE NB,0,14890
38.71679,,-90.243788,3225,FAR SIDE MCLARAN AVE @ TARA LN WB,MCLARAN AVE @ TARA LN WB,0,3225
38.71563,,-90.359941,658,FAR SIDE WOODSON RD @ ST CHARLES ROCK RD SB,WOODSON RD @ ST CHARLES ROCK RD SB,0,658
38.716073,,-90.241852,3224,FAR SIDE MCLARAN AVE @ RIVERVIEW BLVD EB,MCLARAN AVE @ RIVERVIEW BLVD EB,0,3224
38.623249,,-90.255943,8561,NEAR SIDE TOWER GROVE AVE @ HUNT NB,TOWER GROVE AVE @ HUNT NB,0,8561
38.68683,,-90.29339,14096,NEAR SIDE LUCAS-HUNT RD @  JESSE JACKSON NB,LUCAS-HUNT RD @  JESSE JACKSON NB,0,14096
38.685095,,-90.294018,14095,FAR SIDE LUCAS-HUNT RD @ N MARKET NB,LUCAS-HUNT RD @ N MARKET NB,0,14095
38.685229,,-90.294192,14094,NEAR SIDE LUCAS-HUNT RD @ N MARKET SB,LUCAS-HUNT RD @ N MARKET SB,0,14094
38.69597,,-90.29658,14093,FAR SIDE LUCAS-HUNT RD @ LEXINGTON AVE SB,LUCAS-HUNT RD @ LEXINGTON AVE SB,0,14093
38.706732,,-90.288961,14090,FAR SIDE LUCAS-HUNT RD @ ROLAND BLVD SB,LUCAS-HUNT RD @ ROLAND BLVD SB,0,14090
38.7056,,-90.28948,14098,NEAR SIDE LUCAS-HUNT RD @ FARLEY AVE NB,LUCAS-HUNT RD @ FARLEY AVE NB,0,14098
38.717271,,-90.252691,3232,FAR SIDE GOODFELLOW BLVD @ SWITZER AVE SB,GOODFELLOW BLVD @ SWITZER AVE SB,0,3232
38.718606,,-90.25069,3230,FAR SIDE MCLARAN AVE @ OXFORD LN WB,MCLARAN AVE @ OXFORD LN WB,0,3230
38.602464,,-90.460328,5199,FAR SIDE MANCHESTER RD @ WESTMARK DR EB,MANCHESTER RD @ WESTMARK DR EB,0,5199
38.708164,,-90.258744,3237,NEAR SIDE GOODFELLOW BLVD @ EMMA AVE SB,GOODFELLOW BLVD @ EMMA AVE SB,0,3237
38.713278,,-90.254909,3234,NEAR SIDE GOODFELLOW BLVD @ W FLORISSANT AVE SB,GOODFELLOW BLVD @ W FLORISSANT AVE SB,0,3234
38.595183,,-90.491665,5194,NEAR SIDE MANCHESTER RD @ S WEIDMAN RD EB,MANCHESTER RD @ S WEIDMAN RD EB,0,5194
38.70679,,-90.259686,3238,NEAR SIDE GOODFELLOW BLVD @ LUCILLE AVE SB,GOODFELLOW BLVD @ LUCILLE AVE SB,0,3238
38.596423,,-90.484735,5196,FAR SIDE MANCHESTER RD @ MANCHESTER MEADOWS EB,MANCHESTER RD @ MANCHESTER MEADOWS EB,0,5196
38.592549,,-90.504634,5191,FAR SIDE MANCHESTER RD @ HIGHLANDS BLVD DR EB,MANCHESTER RD @ HIGHLANDS BLVD DR EB,0,5191
38.592602,,-90.506221,5190,FAR SIDE MANCHESTER RD @ GAYWOOD DR EB,MANCHESTER RD @ GAYWOOD DR EB,0,5190
38.593755,,-90.496521,5193,NEAR SIDE MANCHESTER RD @ BRAESHIRE DR EB,MANCHESTER RD @ BRAESHIRE DR EB,0,5193
38.592988,,-90.499747,5192,NEAR SIDE MANCHESTER RD @ KNOLLHAVEN DR EB,MANCHESTER RD @ KNOLLHAVEN DR EB,0,5192
38.57428,,-90.417728,2873,FAR SIDE WOODBINE AVE @ MAGNOLIA AVE EB,WOODBINE AVE @ MAGNOLIA AVE EB,0,2873
38.574281,,-90.419906,2872,NEAR SIDE WOODBINE AVE @ ANDREWS AVE EB,WOODBINE AVE @ ANDREWS AVE EB,0,2872
38.574214,,-90.410927,2876,FAR SIDE WOODBINE AVE @ HARRISON AVE EB,WOODBINE AVE @ HARRISON AVE EB,0,2876
38.574242,,-90.413001,2875,NEAR SIDE WOODBINE AVE @ WILLOW LN EB,WOODBINE AVE @ WILLOW LN EB,0,2875
38.539582,,-89.879626,14272,,SHILOH-SCOTT LOOP @ METROLINK,0,14272
38.562256,,-89.896804,14271,FAR SIDE N MAIN ST @ MAPLE ST SB,N MAIN ST @ MAPLE ST SB,0,14271
38.562182,,-89.896248,14270,FAR SIDE MAPLE ST @ N MAIN ST EB,MAPLE ST @ N MAIN ST EB,0,14270
38.547295,,-90.198812,14277,FAR SIDE TP Only 1ST ST @ WATER ST EB,TP Only 1ST ST @ WATER ST EB,0,14277
38.608236,,-89.815058,14275,FAR SIDE N ALTON ST @ MCKENDREE COLLEGE NB,N ALTON ST @ MCKENDREE COLLEGE NB,0,14275
38.539089,,-89.879167,14274,,SHILOH-SCOTT METROLINK STATION,0,14274
38.578554,,-90.116233,14278,NEAR SIDE BOND AVE @ S 50TH ST EB,BOND AVE @ S 50TH ST EB,0,14278
38.630587,,-90.284538,5448,FAR SIDE OAKLAND AVE @ OAKVIEW PL EB,OAKLAND AVE @ OAKVIEW PL EB,0,5448
38.644055,,-90.207574,7359,NEAR SIDE CASS AVE @ 22ND STREET WB,CASS AVE @ 22ND STREET WB,0,7359
38.643523,,-90.205024,7358,NEAR SIDE CASS AVE @ 20TH STREET WB,CASS AVE @ 20TH STREET WB,0,7358
38.781754,,-90.236465,5509,FAR SIDE BENHAM RD @ ROUNTREE SB,BENHAM RD @ ROUNTREE SB,0,5509
38.754003,,-90.238974,5506,FAR SIDE LEWIS AND CLARK @ COMET SB,LEWIS AND CLARK @ COMET SB,0,5506
38.756973,,-90.238905,5507,FAR SIDE LEWIS AND  CLARK @ HAVILAND SB,LEWIS AND  CLARK @ HAVILAND SB,0,5507
38.748704,,-90.239653,5505,MID-BLOCK LEWIS AND CLARK @ CHAMBERS SB,LEWIS AND CLARK @ CHAMBERS SB,0,5505
38.741925,,-90.240523,5502,NEAR SIDE LEWIS-CLARK BLVD @ MARQUIS COURT SB,LEWIS-CLARK BLVD @ MARQUIS COURT SB,0,5502
38.743522,,-90.24032,5503,NEAR SIDE LEWIS-CLARK BLVD @ TWILL SB,LEWIS-CLARK BLVD @ TWILL SB,0,5503
38.735021,,-90.241405,5500,FAR SIDE LEWIS-CLARK BLVD @ ST CYR SB,LEWIS-CLARK BLVD @ ST CYR SB,0,5500
38.73817,,-90.241,5501,FAR SIDE LEWIS-CLARK BLVD @ AMESBURY SB,LEWIS-CLARK BLVD @ AMESBURY SB,0,5501
38.594002,,-90.111485,12929,NEAR SIDE POCKET RD @ GOLDEN ST EB,POCKET RD @ GOLDEN ST EB,0,12929
38.622702,,-90.155259,12799,FAR SIDE 9TH ST @ MISSOURI AVE SB,9TH ST @ MISSOURI AVE SB,0,12799
38.651863,,-89.987464,15608,FAR SIDE N ILLINOIS ST (IL ROUTE 159) @ E BROOKHAVEN DR SB,N ILLINOIS ST (IL ROUTE 159) @ E BROOKHAVEN DR SB,0,15608
38.557794,,-89.984766,11619,NEAR SIDE N ILLINOIS ST (IL ROUTE 159) @ EDNICK DR SB,N ILLINOIS ST (IL ROUTE 159) @ EDNICK DR SB,0,11619
38.626772,,-90.240905,5137,NEAR SIDE CHOUTEAU AVE @ SPRING EB,CHOUTEAU AVE @ SPRING EB,0,5137
38.572353,,-90.234399,6568,NEAR SIDE BROADWAY @ MOUNT PLEASANT NB,BROADWAY @ MOUNT PLEASANT NB,0,6568
38.631022,,-90.224889,5477,MID-BLOCK MARKET ST @ 3030 MARKET EB,MARKET ST @ 3030 MARKET EB,0,5477
38.558803,,-90.244674,6565,NEAR SIDE BROADWAY @ FILLMORE NB,BROADWAY @ FILLMORE NB,0,6565
38.634405,,-90.346039,15056,MID-BLOCK BRENTWOOD BLVD @ DARST CT SB,BRENTWOOD BLVD @ DARST CT SB,0,15056
38.560137,,-90.243142,6566,NEAR SIDE BROADWAY @ DOVER NB,BROADWAY @ DOVER NB,0,6566
38.553854,,-90.250516,6560,NEAR SIDE BROADWAY @ HAVEN NB,BROADWAY @ HAVEN NB,0,6560
38.643116,,-90.316235,15052,FAR SIDE WYDOWN BLVD @ BIG BEND EB,WYDOWN BLVD @ BIG BEND EB,0,15052
38.55607,,-90.247938,6562,NEAR SIDE BROADWAY @ HOLLY HILLS NB,BROADWAY @ HOLLY HILLS NB,0,6562
38.565282,,-90.316481,7687,FAR SIDE HEEGE RD @ LA BELLE ST WB,HEEGE RD @ LA BELLE ST WB,0,7687
38.564637,,-90.310333,7686,NEAR SIDE HEEGE RD @ GENESTA AVE WB,HEEGE RD @ GENESTA AVE WB,0,7686
38.562163,,-90.306108,7685,NEAR SIDE HEEGE RD @ OAK AVE WB,HEEGE RD @ OAK AVE WB,0,7685
38.55998,,-90.302071,7684,MID-BLOCK SEIBERT AVE @ 8177 SEIBERT AVE WB,SEIBERT AVE @ 8177 SEIBERT AVE WB,0,7684
38.563085,,-90.296143,7682,FAR SIDE GRAVOIS RD @ RIVER DES PERES BLVD WB,GRAVOIS RD @ RIVER DES PERES BLVD WB,0,7682
38.565506,,-90.292372,7681,NEAR SIDE GRAVOIS AVE @ ALLEMANIA WB,GRAVOIS AVE @ ALLEMANIA WB,0,7681
38.636778,,-90.104217,15253,NEAR SIDE FOREST BLVD @ N 44TH ST EB,FOREST BLVD @ N 44TH ST EB,0,15253
38.592716,,-90.218649,3825,NEAR SIDE LEMP AVE @ CHEROKEE ST SB,LEMP AVE @ CHEROKEE ST SB,0,3825
38.594446,,-90.218284,3824,NEAR SIDE LEMP AVE @ UTAH ST SB,LEMP AVE @ UTAH ST SB,0,3824
38.692835,,-90.268157,3326,NEAR SIDE GOODFELLOW BLVD @ FEDERAL CENTER NB,GOODFELLOW BLVD @ FEDERAL CENTER NB,0,3326
38.599252,,-90.216945,3820,NEAR SIDE PESTALOZZI ST @ LEMP AVE WB,PESTALOZZI ST @ LEMP AVE WB,0,3820
38.604949,,-90.135486,15256,NEAR SIDE N 26TH ST @ KANSAS AVE SB,N 26TH ST @ KANSAS AVE SB,0,15256
38.600139,,-90.407007,5001,FAR SIDE MANCHESTER RD @ N KIRKWOOD RD WB,MANCHESTER RD @ N KIRKWOOD RD WB,0,5001
